Pl 1 hand,Pl 2 hand,Round,Surface,Best of,Final TB?,Year,tournament_level,p1_previous_matches,p2_previous_matches,experience_diff,p1_previous_win_rate,p2_previous_win_rate,win_rate_diff,p1_surface_matches,p2_surface_matches,surface_experience_diff,p1_surface_win_rate,p2_surface_win_rate,surface_win_rate_diff,target
R,L,QF,Hard,3,1,2024,ATP 250,38,7,31,0.47368421052631576,0.2857142857142857,0.18796992481203006,28,5,23,0.5357142857142857,0.4,0.13571428571428568,0
R,L,Q2,Hard,3,A,2024,Grand Slam,10,9,1,0.5,0.3333333333333333,0.16666666666666669,8,7,1,0.5,0.2857142857142857,0.2142857142857143,0
R,R,SF,Hard,3,1,2024,ATP 250,26,20,6,0.34615384615384615,0.45,-0.10384615384615387,15,17,-2,0.3333333333333333,0.47058823529411764,-0.13725490196078433,1
R,R,Q3,Hard,3,A,2024,Grand Slam,5,1,4,0.4,1.0,-0.6,1,0,1,1.0,0.5,0.5,1
R,R,SF,Clay,3,1,2024,Challenger,1,0,1,0.0,0.5,-0.5,0,0,0,0.5,0.5,0.0,1
R,R,R128,Hard,5,A,2024,Grand Slam,67,124,-57,0.5074626865671642,0.7096774193548387,-0.20221473278767454,42,78,-36,0.5,0.7307692307692307,-0.23076923076923073,0
R,R,R128,Hard,5,A,2024,Grand Slam,14,6,8,0.35714285714285715,0.5,-0.14285714285714285,7,3,4,0.2857142857142857,0.3333333333333333,-0.047619047619047616,0
R,R,R128,Hard,5,A,2024,Grand Slam,8,3,5,0.25,0.3333333333333333,-0.08333333333333331,5,2,3,0.2,0.0,0.2,1
R,R,R128,Hard,5,A,2024,Grand Slam,1,106,-105,0.0,0.839622641509434,-0.839622641509434,1,72,-71,0.0,0.8611111111111112,-0.8611111111111112,0
R,R,R128,Hard,5,A,2024,Grand Slam,6,2,4,0.5,0.5,0.0,2,1,1,1.0,1.0,0.0,1
R,R,R128,Hard,5,A,2024,Grand Slam,5,0,5,0.2,0.5,-0.3,4,0,4,0.25,0.5,-0.25,1
R,R,R128,Hard,5,A,2024,Grand Slam,4,93,-89,0.25,0.6021505376344086,-0.3521505376344086,1,72,-71,0.0,0.6111111111111112,-0.6111111111111112,0
R,R,R128,Hard,5,A,2024,Grand Slam,93,2,91,0.5591397849462365,0.5,0.05913978494623651,54,2,52,0.5185185185185185,0.5,0.01851851851851849,1
R,L,R128,Hard,5,A,2024,Grand Slam,23,34,-11,0.391304347826087,0.4117647058823529,-0.020460358056265948,15,25,-10,0.3333333333333333,0.32,0.013333333333333308,0
R,R,R128,Hard,5,A,2024,Grand Slam,2,0,2,0.5,0.5,0.0,0,0,0,0.5,0.5,0.0,1
R,L,R128,Hard,5,1,2024,Grand Slam,174,0,174,0.6379310344827587,0.5,0.13793103448275867,127,0,127,0.6614173228346457,0.5,0.16141732283464572,1
R,R,R128,Hard,5,A,2024,Grand Slam,44,55,-11,0.4772727272727273,0.5636363636363636,-0.08636363636363631,31,29,2,0.5483870967741935,0.5517241379310345,-0.0033370411568409697,1
R,R,R128,Hard,5,A,2024,Grand Slam,6,18,-12,0.5,0.3333333333333333,0.16666666666666669,6,10,-4,0.5,0.1,0.4,0
R,R,R128,Hard,5,A,2024,Grand Slam,41,8,33,0.5365853658536586,0.5,0.03658536585365857,26,4,22,0.5,0.25,0.25,0
L,R,R128,Hard,5,A,2024,Grand Slam,1,12,-11,1.0,0.16666666666666666,0.8333333333333334,1,10,-9,1.0,0.2,0.8,1
R,R,R128,Hard,5,A,2024,Grand Slam,4,44,-40,0.25,0.5454545454545454,-0.2954545454545454,2,29,-27,0.0,0.41379310344827586,-0.41379310344827586,0
R,R,R128,Hard,5,A,2024,Grand Slam,39,7,32,0.46153846153846156,0.2857142857142857,0.17582417582417587,29,4,25,0.5172413793103449,0.25,0.26724137931034486,1
R,R,R64,Hard,5,A,2024,Grand Slam,6,44,-38,0.3333333333333333,0.5,-0.16666666666666669,5,33,-28,0.4,0.5454545454545454,-0.1454545454545454,0
R,R,R64,Hard,5,A,2024,Grand Slam,107,10,97,0.8411214953271028,0.4,0.44112149532710276,73,9,64,0.863013698630137,0.3333333333333333,0.5296803652968036,1
R,R,R64,Hard,5,A,2024,Grand Slam,7,125,-118,0.5714285714285714,0.712,-0.14057142857142857,3,79,-76,1.0,0.7341772151898734,0.26582278481012656,0
R,R,R64,Hard,5,A,2024,Grand Slam,8,94,-86,0.0,0.6063829787234043,-0.6063829787234043,5,73,-68,0.0,0.6164383561643836,-0.6164383561643836,0
R,R,R64,Hard,5,A,2024,Grand Slam,2,39,-37,0.5,0.48717948717948717,0.01282051282051283,0,18,-18,0.5,0.3888888888888889,0.1111111111111111,1
R,R,R64,Hard,5,A,2024,Grand Slam,0,33,-33,0.5,0.6666666666666666,-0.16666666666666663,0,20,-20,0.5,0.6,-0.09999999999999998,1
R,R,R64,Hard,5,A,2024,Grand Slam,88,4,84,0.625,0.25,0.375,51,1,50,0.5294117647058824,1.0,-0.47058823529411764,1
R,R,R64,Hard,5,A,2024,Grand Slam,32,146,-114,0.46875,0.7328767123287672,-0.26412671232876717,20,114,-94,0.55,0.7456140350877193,-0.19561403508771924,0
R,R,R64,Hard,5,A,2024,Grand Slam,3,175,-172,0.6666666666666666,0.64,0.026666666666666616,3,128,-125,0.6666666666666666,0.6640625,0.0026041666666666297,0
L,L,R32,Hard,5,A,2024,Grand Slam,11,35,-24,0.36363636363636365,0.42857142857142855,-0.0649350649350649,10,26,-16,0.4,0.34615384615384615,0.05384615384615388,0
R,R,R32,Hard,5,A,2024,Grand Slam,126,31,95,0.7142857142857143,0.45161290322580644,0.26267281105990786,80,10,70,0.7375,0.1,0.6375000000000001,1
R,R,R32,Hard,5,A,2024,Grand Slam,108,9,99,0.8425925925925926,0.5555555555555556,0.287037037037037,74,5,69,0.8648648648648649,0.4,0.4648648648648649,1
R,R,R32,Hard,5,A,2024,Grand Slam,40,22,18,0.475,0.36363636363636365,0.11136363636363633,30,13,17,0.5333333333333333,0.3076923076923077,0.22564102564102562,0
L,R,R32,Hard,5,A,2024,Grand Slam,11,176,-165,0.36363636363636365,0.6420454545454546,-0.27840909090909094,10,129,-119,0.4,0.6666666666666666,-0.2666666666666666,0
R,L,R32,Hard,5,A,2024,Grand Slam,89,27,62,0.6292134831460674,0.4444444444444444,0.18476903870162298,52,15,37,0.5384615384615384,0.6666666666666666,-0.1282051282051282,0
R,L,R16,Hard,5,1,2024,Grand Slam,109,36,73,0.8440366972477065,0.4444444444444444,0.39959225280326205,75,27,48,0.8666666666666667,0.37037037037037035,0.49629629629629635,1
R,R,R32,Hard,5,A,2024,Grand Slam,45,147,-102,0.4888888888888889,0.7346938775510204,-0.24580498866213157,32,115,-83,0.5625,0.7478260869565218,-0.18532608695652175,0
R,R,R16,Hard,5,A,2024,Grand Slam,31,127,-96,0.5161290322580645,0.7165354330708661,-0.2004064008128016,26,81,-55,0.5384615384615384,0.7407407407407407,-0.20227920227920226,0
R,R,R16,Hard,5,A,2024,Grand Slam,94,47,47,0.5638297872340425,0.5106382978723404,0.05319148936170215,55,35,20,0.5272727272727272,0.5142857142857142,0.012987012987012991,0
R,R,R32,Clay,3,1,2024,Challenger,0,2,-2,0.5,0.0,0.5,0,1,-1,0.5,0.0,0.5,1
R,R,R16,Hard,5,A,2024,Grand Slam,1,177,-176,1.0,0.6440677966101694,0.35593220338983056,1,130,-129,1.0,0.6692307692307692,0.3307692307692308,0
L,R,R16,Hard,5,A,2024,Grand Slam,28,57,-29,0.4642857142857143,0.6491228070175439,-0.18483709273182958,16,32,-16,0.6875,0.6875,0.0,0
R,R,R16,Hard,5,A,2024,Grand Slam,23,100,-77,0.391304347826087,0.75,-0.358695652173913,14,54,-40,0.35714285714285715,0.7037037037037037,-0.34656084656084657,0
R,R,QF,Hard,5,A,2024,Grand Slam,95,128,-33,0.6105263157894737,0.71875,-0.1082236842105263,74,82,-8,0.6216216216216216,0.7439024390243902,-0.12228081740276864,0
R,R,R32,Hard,3,1,2024,Challenger,8,4,4,0.25,0.75,-0.5,5,4,1,0.2,0.75,-0.55,0
R,R,R32,Hard,3,1,2024,Challenger,1,6,-5,1.0,0.6666666666666666,0.33333333333333337,1,6,-5,1.0,0.6666666666666666,0.33333333333333337,1
R,R,R32,Hard,3,1,2024,Challenger,2,7,-5,1.0,0.5714285714285714,0.4285714285714286,2,7,-5,1.0,0.5714285714285714,0.4285714285714286,1
R,R,QF,Hard,5,A,2024,Grand Slam,58,101,-43,0.6551724137931034,0.7524752475247525,-0.09730283373164905,33,55,-22,0.696969696969697,0.7090909090909091,-0.012121212121212088,1
R,R,QF,Hard,5,A,2024,Grand Slam,178,148,30,0.6460674157303371,0.7364864864864865,-0.09041907075614941,131,116,15,0.6717557251908397,0.75,-0.0782442748091603,0
R,R,SF,Hard,5,A,2024,Grand Slam,149,59,90,0.738255033557047,0.6610169491525424,0.07723808440450464,117,34,83,0.7521367521367521,0.7058823529411765,0.04625439919557561,1
R,R,SF,Hard,5,A,2024,Grand Slam,129,110,19,0.7209302325581395,0.8454545454545455,-0.12452431289640598,83,76,7,0.7469879518072289,0.868421052631579,-0.1214331008243501,1
R,R,F,Hard,3,1,2024,Junior,0,0,0,0.5,0.5,0.0,0,0,0,0.5,0.5,0.0,0
R,R,F,Hard,5,A,2024,Grand Slam,130,150,-20,0.7230769230769231,0.74,-0.01692307692307693,84,118,-34,0.75,0.7542372881355932,-0.004237288135593209,1
R,L,R16,Hard,3,1,2024,ATP 250,44,29,15,0.4090909090909091,0.4827586206896552,-0.07366771159874608,27,24,3,0.3333333333333333,0.5416666666666666,-0.20833333333333331,1
R,R,R16,Hard,3,1,2024,Challenger,2,0,2,0.5,0.5,0.0,2,0,2,0.5,0.5,0.0,1
R,R,R16,Hard,3,1,2024,ATP 250,46,2,44,0.4782608695652174,0.5,-0.021739130434782594,33,2,31,0.5454545454545454,0.5,0.045454545454545414,1
R,R,RR,Hard,3,1,2024,Team Event,2,68,-66,0.0,0.5,-0.5,2,43,-41,0.0,0.4883720930232558,-0.4883720930232558,1
R,L,RR,Hard,3,1,2024,Team Event,45,3,42,0.5555555555555556,0.0,0.5555555555555556,30,3,27,0.43333333333333335,0.0,0.43333333333333335,1
R,R,RR,Hard,3,1,2024,Team Event,3,46,-43,0.3333333333333333,0.5652173913043478,-0.23188405797101447,3,31,-28,0.3333333333333333,0.45161290322580644,-0.11827956989247312,0
R,R,RR,Hard,3,1,2024,Team Event,4,69,-65,0.0,0.4927536231884058,-0.4927536231884058,4,44,-40,0.0,0.4772727272727273,-0.4772727272727273,0
R,R,RR,Clay,3,1,2024,Team Event,2,32,-30,0.5,0.4375,0.0625,1,21,-20,1.0,0.6190476190476191,0.38095238095238093,0
R,R,F,Hard,3,1,2024,ATP 250,45,11,34,0.4222222222222222,0.36363636363636365,0.058585858585858575,28,7,21,0.35714285714285715,0.42857142857142855,-0.0714285714285714,1
R,R,R16,Clay,3,1,2024,ATP 250,9,22,-13,0.0,0.45454545454545453,-0.45454545454545453,5,12,-7,0.0,0.5833333333333334,-0.5833333333333334,1
R,R,R16,Hard,3,1,2024,ATP 250,41,4,37,0.4634146341463415,0.5,-0.036585365853658514,31,3,28,0.5161290322580645,0.6666666666666666,-0.15053763440860213,1
R,R,R16,Hard,3,1,2024,ATP 250,8,27,-19,0.125,0.37037037037037035,-0.24537037037037035,5,16,-11,0.2,0.375,-0.175,1
R,R,R16,Hard,3,1,2024,ATP 250,179,7,172,0.6424581005586593,0.14285714285714285,0.4996009577015164,132,2,130,0.6666666666666666,0.0,0.6666666666666666,1
R,R,QF,Hard,3,1,2024,ATP 250,180,4,176,0.6444444444444445,0.25,0.3944444444444445,133,4,129,0.6691729323308271,0.25,0.4191729323308271,1
L,R,QF,Hard,3,1,2024,ATP 250,12,35,-23,0.3333333333333333,0.4,-0.06666666666666671,11,20,-9,0.36363636363636365,0.4,-0.036363636363636376,1
L,R,SF,Clay,3,1,2024,ATP 250,1,5,-4,0.0,0.2,-0.2,0,2,-2,0.5,0.5,0.0,1
L,R,SF,Hard,3,1,2024,ATP 250,37,14,23,0.43243243243243246,0.14285714285714285,0.2895752895752896,28,10,18,0.35714285714285715,0.1,0.2571428571428571,0
R,L,SF,Hard,3,1,2024,ATP 250,181,13,168,0.6464088397790055,0.38461538461538464,0.2617934551636209,134,12,122,0.6716417910447762,0.4166666666666667,0.2549751243781095,0
R,L,Q1,Hard,3,1,2024,ATP 500,0,7,-7,0.5,0.42857142857142855,0.07142857142857145,0,4,-4,0.5,0.5,0.0,0
L,R,Q2,Hard,3,1,2024,ATP 500,1,3,-2,0.0,0.3333333333333333,-0.3333333333333333,0,3,-3,0.5,0.3333333333333333,0.16666666666666669,0
L,R,F,Clay,3,1,2024,ATP 250,1,2,-1,0.0,0.5,-0.5,1,1,0,0.0,1.0,-1.0,1
L,R,F,Hard,3,1,2024,ATP 250,14,61,-47,0.42857142857142855,0.6065573770491803,-0.1779859484777518,13,48,-35,0.46153846153846156,0.625,-0.16346153846153844,1
R,R,R32,Hard,3,1,2024,ATP 500,2,14,-12,0.0,0.35714285714285715,-0.35714285714285715,2,7,-5,0.0,0.2857142857142857,-0.2857142857142857,0
R,R,R32,Hard,3,1,2024,ATP 500,40,47,-7,0.475,0.574468085106383,-0.09946808510638305,19,32,-13,0.3684210526315789,0.46875,-0.10032894736842107,0
R,R,R32,Hard,3,1,2024,ATP 500,7,8,-1,0.5714285714285714,0.5,0.0714285714285714,4,4,0,0.5,0.75,-0.25,1
R,R,R32,Clay,3,1,2024,ATP 250,10,13,-3,0.5,0.23076923076923078,0.2692307692307692,2,7,-5,0.5,0.42857142857142855,0.07142857142857145,0
R,R,R32,Hard,3,1,2024,ATP 500,45,21,24,0.5111111111111111,0.42857142857142855,0.08253968253968252,34,18,16,0.5588235294117647,0.4444444444444444,0.1143790849673203,1
R,R,R32,Hard,3,1,2024,ATP 500,96,4,92,0.6041666666666666,0.5,0.10416666666666663,75,4,71,0.6133333333333333,0.5,0.11333333333333329,1
R,R,R32,Hard,3,1,2024,ATP 500,182,28,154,0.6428571428571429,0.35714285714285715,0.28571428571428575,135,17,118,0.6666666666666666,0.35294117647058826,0.31372549019607837,1
R,R,R16,Hard,3,1,2024,ATP 500,46,8,38,0.43478260869565216,0.625,-0.19021739130434784,29,5,24,0.3793103448275862,0.6,-0.2206896551724138,0
R,R,R16,Hard,3,1,2024,ATP 500,47,97,-50,0.48936170212765956,0.6082474226804123,-0.11888572055275276,34,76,-42,0.5588235294117647,0.618421052631579,-0.059597523219814263,0
R,R,R32,Hard,3,1,2024,ATP 500,70,131,-61,0.5,0.7251908396946565,-0.22519083969465647,45,85,-40,0.4888888888888889,0.7529411764705882,-0.26405228758169935,0
R,R,R32,Hard,3,1,2024,ATP 500,16,62,-46,0.25,0.5967741935483871,-0.3467741935483871,11,49,-38,0.36363636363636365,0.6122448979591837,-0.24860853432282004,0
R,R,R16,Hard,3,1,2024,ATP 500,183,48,135,0.644808743169399,0.5833333333333334,0.061475409836065587,136,33,103,0.6691176470588235,0.48484848484848486,0.18426916221033862,0
R,R,R16,Hard,3,1,2024,ATP 500,33,19,14,0.45454545454545453,0.3684210526315789,0.0861244019138756,21,11,10,0.5238095238095238,0.18181818181818182,0.341991341991342,1
R,R,R16,Clay,3,1,2024,ATP 250,102,2,100,0.7450980392156863,0.5,0.2450980392156863,34,1,33,0.7941176470588235,1.0,-0.20588235294117652,1
R,R,R16,Hard,3,1,2024,ATP 500,34,8,26,0.6470588235294118,0.125,0.5220588235294118,21,3,18,0.5714285714285714,0.0,0.5714285714285714,0
R,R,QF,Clay,3,1,2024,ATP 250,3,103,-100,0.3333333333333333,0.7475728155339806,-0.41423948220064727,2,35,-33,0.0,0.8,-0.8,0
R,R,QF,Hard,3,1,2024,ATP 500,98,46,52,0.6122448979591837,0.5217391304347826,0.09050576752440109,77,35,42,0.6233766233766234,0.5714285714285714,0.051948051948051965,0
R,R,SF,Clay,3,1,2024,ATP 250,104,27,77,0.75,0.5185185185185185,0.2314814814814815,36,14,22,0.8055555555555556,0.6428571428571429,0.16269841269841268,0
R,R,SF,Hard,3,1,2024,ATP 500,63,47,16,0.6031746031746031,0.5319148936170213,0.07125970955758187,50,36,14,0.62,0.5833333333333334,0.036666666666666625,0
L,R,F,Clay,3,1,2024,ATP 250,1,28,-27,0.0,0.5357142857142857,-0.5357142857142857,0,15,-15,0.5,0.6666666666666666,-0.16666666666666663,1
R,R,SF,Hard,3,1,2024,ATP 250,24,42,-18,0.375,0.47619047619047616,-0.10119047619047616,20,32,-12,0.4,0.53125,-0.13124999999999998,0
R,R,F,Hard,3,1,2024,ATP 500,48,132,-84,0.5416666666666666,0.7272727272727273,-0.18560606060606066,37,86,-49,0.5945945945945946,0.7558139534883721,-0.16121935889377748,0
R,R,R32,Hard,3,1,2024,ATP 250,20,71,-51,0.5,0.49295774647887325,0.007042253521126751,15,46,-31,0.4666666666666667,0.4782608695652174,-0.011594202898550732,1
R,R,R32,Clay,3,1,2024,ATP 500,11,1,10,0.45454545454545453,0.0,0.45454545454545453,3,1,2,0.3333333333333333,0.0,0.3333333333333333,0
R,R,R16,Hard,3,1,2024,ATP 250,99,20,79,0.6060606060606061,0.15,0.45606060606060606,78,13,65,0.6153846153846154,0.15384615384615385,0.46153846153846156,1
R,R,R16,Hard,3,1,2024,ATP 250,42,4,38,0.5238095238095238,0.5,0.023809523809523836,27,4,23,0.48148148148148145,0.5,-0.018518518518518545,0
R,R,R16,Hard,3,1,2024,ATP 250,3,49,-46,0.6666666666666666,0.5306122448979592,0.1360544217687074,1,38,-37,1.0,0.5789473684210527,0.42105263157894735,1
R,R,QF,Hard,3,1,2024,ATP 250,100,5,95,0.61,0.6,0.010000000000000009,79,5,74,0.620253164556962,0.6,0.020253164556962022,0
L,R,QF,Hard,3,1,2024,ATP 250,15,21,-6,0.4666666666666667,0.5238095238095238,-0.05714285714285716,14,16,-2,0.5,0.5,0.0,0
R,R,QF,Hard,3,1,2024,ATP 250,4,95,-91,0.25,0.5578947368421052,-0.3078947368421052,3,56,-53,0.3333333333333333,0.5178571428571429,-0.1845238095238096,0
R,R,QF,Hard,3,1,2024,ATP 250,60,15,45,0.65,0.4,0.25,35,13,22,0.6857142857142857,0.38461538461538464,0.3010989010989011,1
R,R,QF,Hard,3,1,2024,ATP 250,90,7,83,0.6222222222222222,0.8571428571428571,-0.23492063492063486,53,1,52,0.5283018867924528,1.0,-0.4716981132075472,1
R,R,SF,Hard,3,1,2024,ATP 250,22,6,16,0.5454545454545454,0.6666666666666666,-0.12121212121212122,17,6,11,0.5294117647058824,0.6666666666666666,-0.13725490196078427,0
R,R,SF,Hard,3,1,2024,ATP 250,96,91,5,0.5625,0.6263736263736264,-0.06387362637362637,57,54,3,0.5263157894736842,0.5370370370370371,-0.01072124756335291,0
L,R,QF,Clay,3,1,2024,ATP 500,29,5,24,0.4482758620689655,0.2,0.2482758620689655,9,3,6,0.2222222222222222,0.3333333333333333,-0.1111111111111111,1
R,R,QF,Clay,3,1,2024,ATP 500,1,2,-1,0.0,0.5,-0.5,1,2,-1,0.0,0.5,-0.5,1
R,R,F,Hard,3,1,2024,ATP 250,11,92,-81,0.45454545454545453,0.6304347826086957,-0.17588932806324115,8,55,-47,0.5,0.5454545454545454,-0.045454545454545414,1
R,R,SF,Clay,3,1,2024,ATP 500,23,33,-10,0.43478260869565216,0.45454545454545453,-0.01976284584980237,13,22,-9,0.5384615384615384,0.6363636363636364,-0.09790209790209792,0
L,R,R32,Hard,3,1,2024,ATP 500,8,43,-35,0.375,0.4883720930232558,-0.1133720930232558,6,33,-27,0.5,0.5454545454545454,-0.045454545454545414,1
R,R,R32,Hard,3,1,2024,ATP 500,184,20,164,0.6413043478260869,0.35,0.29130434782608694,137,12,125,0.6642335766423357,0.16666666666666666,0.4975669099756691,1
R,R,R32,Hard,3,1,2024,ATP 500,9,93,-84,0.0,0.6236559139784946,-0.6236559139784946,6,56,-50,0.0,0.5357142857142857,-0.5357142857142857,0
R,R,R32,Hard,3,1,2024,ATP 500,9,151,-142,0.2222222222222222,0.7350993377483444,-0.5128771155261221,4,119,-115,0.25,0.7478991596638656,-0.49789915966386555,0
L,R,R32,Hard,3,1,2024,ATP 500,16,23,-7,0.4375,0.5217391304347826,-0.0842391304347826,15,18,-3,0.4666666666666667,0.5,-0.033333333333333326,1
R,L,R32,Clay,3,1,2024,ATP 250,3,2,1,0.3333333333333333,0.5,-0.16666666666666669,2,2,0,0.5,0.5,0.0,0
R,R,R16,Clay,3,1,2024,ATP 250,6,12,-6,0.16666666666666666,0.4166666666666667,-0.25,4,4,0,0.25,0.25,0.0,0
R,R,R32,Hard,3,1,2024,ATP 500,29,32,-3,0.3448275862068966,0.5,-0.15517241379310343,18,27,-9,0.3333333333333333,0.5185185185185185,-0.18518518518518517,1
R,R,R16,Hard,3,1,2024,ATP 500,17,152,-135,0.23529411764705882,0.7368421052631579,-0.5015479876160991,12,120,-108,0.3333333333333333,0.75,-0.4166666666666667,0
R,L,R16,Hard,3,1,2024,ATP 500,43,17,26,0.5116279069767442,0.47058823529411764,0.041039671682626566,28,16,12,0.4642857142857143,0.5,-0.0357142857142857,0
R,R,R16,Hard,3,1,2024,ATP 500,3,101,-98,0.3333333333333333,0.6039603960396039,-0.2706270627062706,3,80,-77,0.3333333333333333,0.6125,-0.27916666666666673,0
R,R,R16,Hard,3,1,2024,ATP 500,185,7,178,0.6432432432432432,0.5714285714285714,0.07181467181467183,138,4,134,0.6666666666666666,0.5,0.16666666666666663,1
R,R,R32,Hard,3,1,2024,ATP 500,97,5,92,0.5567010309278351,0.2,0.35670103092783506,58,3,55,0.5172413793103449,0.0,0.5172413793103449,1
R,R,R16,Hard,3,1,2024,ATP 500,94,14,80,0.6276595744680851,0.2857142857142857,0.34194528875379937,57,6,51,0.543859649122807,0.0,0.543859649122807,1
R,R,QF,Hard,3,1,2024,ATP 500,153,36,117,0.738562091503268,0.3888888888888889,0.3496732026143791,121,21,100,0.7520661157024794,0.38095238095238093,0.37111373475009846,1
R,R,QF,Hard,3,1,2024,ATP 500,186,18,168,0.6451612903225806,0.5,0.14516129032258063,139,17,122,0.6690647482014388,0.5294117647058824,0.13965298349555644,0
R,R,SF,Hard,3,1,2024,ATP 500,47,102,-55,0.425531914893617,0.6078431372549019,-0.18231122236128489,30,81,-51,0.36666666666666664,0.6172839506172839,-0.2506172839506173,1
L,R,SF,Hard,3,1,2024,ATP 500,19,154,-135,0.5263157894736842,0.7402597402597403,-0.2139439507860561,18,122,-104,0.5555555555555556,0.7540983606557377,-0.19854280510018207,1
L,R,F,Hard,3,1,2024,ATP 500,20,48,-28,0.55,0.4375,0.11250000000000004,19,31,-12,0.5789473684210527,0.3870967741935484,0.19185059422750428,1
L,L,SF,Clay,3,1,2024,ATP 250,3,5,-2,1.0,0.2,0.8,2,0,2,1.0,0.5,0.5,1
L,R,F,Clay,3,1,2024,ATP 250,4,34,-30,1.0,0.47058823529411764,0.5294117647058824,3,23,-20,1.0,0.6521739130434783,0.34782608695652173,0
R,R,R128,Hard,3,1,2024,Masters 1000,34,15,19,0.47058823529411764,0.26666666666666666,0.20392156862745098,22,7,15,0.5454545454545454,0.0,0.5454545454545454,0
R,R,R128,Hard,3,1,2024,Masters 1000,4,10,-6,0.75,0.1,0.65,2,4,-2,1.0,0.0,1.0,1
R,R,R128,Hard,3,1,2024,Masters 1000,7,0,7,0.7142857142857143,0.5,0.2142857142857143,7,0,7,0.7142857142857143,0.5,0.2142857142857143,1
R,R,R128,Hard,3,1,2024,Masters 1000,0,0,0,0.5,0.5,0.0,0,0,0,0.5,0.5,0.0,1
R,R,R64,Hard,3,1,2024,Masters 1000,7,105,-98,0.2857142857142857,0.7428571428571429,-0.4571428571428572,6,56,-50,0.3333333333333333,0.6964285714285714,-0.3630952380952381,0
R,R,R64,Hard,3,1,2024,Masters 1000,5,50,-45,0.4,0.52,-0.12,4,39,-35,0.5,0.5641025641025641,-0.0641025641025641,0
R,R,R64,Hard,3,1,2024,Masters 1000,44,103,-59,0.5,0.6019417475728155,-0.10194174757281549,29,82,-53,0.4482758620689655,0.6097560975609756,-0.16148023549201007,0
R,R,R64,Hard,3,1,2024,Masters 1000,133,16,117,0.7293233082706767,0.375,0.3543233082706767,87,14,73,0.7586206896551724,0.35714285714285715,0.4014778325123152,1
L,R,R64,Hard,3,1,2024,Masters 1000,38,5,33,0.42105263157894735,0.2,0.22105263157894733,29,5,24,0.3448275862068966,0.2,0.14482758620689656,1
R,R,R64,Hard,3,1,2024,Masters 1000,1,111,-110,0.0,0.8378378378378378,-0.8378378378378378,1,77,-76,0.0,0.8571428571428571,-0.8571428571428571,0
R,R,R64,Hard,3,1,2024,Masters 1000,13,37,-24,0.46153846153846156,0.3783783783783784,0.08316008316008316,8,22,-14,0.5,0.36363636363636365,0.13636363636363635,1
R,R,R64,Hard,3,1,2024,Masters 1000,24,187,-163,0.5,0.6417112299465241,-0.14171122994652408,19,140,-121,0.47368421052631576,0.6642857142857143,-0.1906015037593985,1
R,R,R64,Hard,3,1,2024,Masters 1000,64,5,59,0.59375,0.0,0.59375,51,1,50,0.6078431372549019,0.0,0.6078431372549019,1
R,R,R64,Hard,3,1,2024,Masters 1000,6,22,-16,0.16666666666666666,0.4090909090909091,-0.24242424242424246,4,19,-15,0.0,0.42105263157894735,-0.42105263157894735,0
R,R,R64,Hard,3,1,2024,Masters 1000,49,5,44,0.5918367346938775,0.4,0.19183673469387752,34,1,33,0.5,0.0,0.5,1
R,L,R64,Hard,3,1,2024,Masters 1000,48,5,43,0.5208333333333334,0.8,-0.2791666666666667,36,0,36,0.5277777777777778,0.5,0.02777777777777779,1
R,R,R64,Hard,3,1,2024,Masters 1000,5,44,-39,0.8,0.4772727272727273,0.32272727272727275,3,34,-31,1.0,0.5294117647058824,0.47058823529411764,0
L,R,R64,Hard,3,1,2024,Masters 1000,12,8,4,0.3333333333333333,0.75,-0.4166666666666667,11,8,3,0.36363636363636365,0.75,-0.38636363636363635,1
